time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/07/16/17:23:23.817964,56578,1594887803,817597150,,,0,1594887808,-153.9533081,36.40403366,-6.135579109,91.34476471,0.303616941,-0.0165827777,-0.0330614559,1,0,2.180099726,0.0661640242,1594887803.81760
2020/07/16/17:23:23.917960,56579,1594887803,917597532,,,0,1594887808,-154.0265045,34.10794449,-6.120072842,92.3328476,0.30508548,0.0582947582,-0.0359404311,1,0,0.659099996,0.0665622726,1594887803.91760
2020/07/16/17:23:24.017963,56580,1594887804,17598152,,,0,1594887808,-154.1057587,31.55411148,-6.099378109,93.40563965,0.317951381,0.025862487,-0.019763751,1,0,0.861899972,0.0669974387,1594887804.01760
2020/07/16/17:23:24.117952,56581,1594887804,117601633,,,0,1594887808,-154.2068787,28.18183899,-6.07163763,94.80431366,0.304849952,-0.00896013714,-0.0332187153,1,0,0.861899972,0.0675785989,1594887804.11760
2020/07/16/17:23:24.217947,56582,1594887804,217598438,,,0,1594887808,-154.2824097,25.56003952,-6.051073551,95.85860443,0.294126809,0.0934239104,-0.0287472755,1,0,0.304199994,0.0680275932,1594887804.21760
2020/07/16/17:23:24.317948,56583,1594887804,317599058,,,0,1594887808,-154.329834,23.87685585,-6.035058022,96.50001526,0.290205747,0.0114579229,-0.00441004522,1,0,0.152099997,0.0683171228,1594887804.31760
2020/07/16/17:23:24.417953,56584,1594887804,417602062,,,0,1594887808,-154.4263916,20.3945179,-6.001277447,97.85266876,0.296675324,-0.100037158,-0.0218643583,1,0,0.912599981,0.0689179674,1594887804.41760
2020/07/16/17:23:24.517902,56585,1594887804,517601966,,,0,1594887808,-154.4993591,17.6891613,-5.982123852,98.87548065,0.291972369,-0.0252404101,-0.027698677,1,0,0.45629999,0.0693819225,1594887804.51760
2020/07/16/17:23:24.617883,56586,1594887804,617584705,,,0,1594887808,-154.5580139,15.45499229,-5.968169212,99.69986725,0.290317982,0.0196684543,-0.0227508564,1,0,0.659099996,0.0697682127,1594887804.61758
2020/07/16/17:23:24.717886,56587,1594887804,717590093,,,0,1594887808,-154.6350708,12.44741154,-5.947779179,100.7798615,0.27922374,-0.00542562176,-0.013327131,1,0,0.659099996,0.0702851564,1594887804.71759
