time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/07/16/17:55:43.202519,73403,1594889743,202205657,,,0,1594889728,-134.6945648,-219.3299866,5.555053711,89.11024475,0.339860529,-0.0317467526,-0.0261835009,1,0,0.659099996,0.0547354855,1594889743.20221
2020/07/16/17:55:43.302527,73404,1594889743,302223205,,,0,1594889728,-135.6950836,-220.905838,5.554340839,89.97935486,0.330189347,0.0297929589,-0.0166682154,1,0,0.659099996,0.0554951541,1594889743.30222
2020/07/16/17:55:43.402542,73405,1594889743,402219533,,,0,1594889728,-137.6004181,-223.9101868,5.555825233,91.5782547,0.317956179,-0.0292244628,0.000130563974,1,0,0.709799945,0.0569400117,1594889743.40222
2020/07/16/17:55:43.502537,73406,1594889743,502223014,,,0,1594889728,-138.9573059,-226.0519867,5.554357052,92.71569061,0.314105749,-0.0310803298,-0.0270687863,1,0,1.064700007,0.0579716675,1594889743.50222
2020/07/16/17:55:43.602522,73407,1594889743,602218389,,,0,1594889728,-140.2871552,-228.1546783,5.548764229,93.78458405,0.305407584,0.0958625674,-0.033275716,1,0,2.078700066,0.0589866266,1594889743.60222
2020/07/16/17:55:43.702475,73408,1594889743,702213287,,,0,1594889728,-141.8401031,-230.617569,5.548783779,94.98318481,0.315453857,0.0681871548,-0.0526345149,1,0,4.005299568,0.0601751581,1594889743.70221
2020/07/16/17:55:43.802481,73409,1594889743,802217006,,,0,1594889728,-143.0254364,-232.5042267,5.552492619,95.90776062,0.329506457,-0.0347036868,-0.0686768442,1,0,5.222100258,0.0610768422,1594889743.80222
2020/07/16/17:55:43.902478,73410,1594889743,902207374,,,0,1594889728,-144.9023132,-235.5106659,5.555772781,97.31118011,0.31857273,-0.00842432957,-0.103117719,1,0,5.982599735,0.0625202283,1594889743.90221
2020/07/16/17:55:44.002468,73411,1594889744,2205133,,,0,1594889728,-146.1465302,-237.520813,5.557475567,98.22773743,0.27062422,-0.049428463,-0.115063883,1,0,5.982599735,0.0634862557,1594889744.00221
2020/07/16/17:55:44.102462,73412,1594889744,102196931,,,0,1594889728,-147.3953552,-239.5539856,5.557621479,99.14564514,0.289556235,0.00720401807,-0.139738455,1,0,6.743099689,0.064460285,1594889744.10220
2020/07/16/17:55:44.202483,73413,1594889744,202203035,,,0,1594889728,-148.7763367,-241.8248291,5.556410313,100.055954,0.172890976,0.0922281891,-0.174639583,0.594850004,0,7.300799847,0.0655463338,1594889744.20220
2020/07/16/17:55:44.302483,73414,1594889744,302210330,,,0,1594889728,-150.4915009,-244.68573,5.562005997,99.90835571,-0.0924880877,-0.0396495722,-0.150575683,0,0,5.272799969,0.0669185743,1594889744.30221
2020/07/16/17:55:44.402476,73415,1594889744,402208328,,,0,1594889728,-151.6774597,-246.6884766,5.566849709,99.62097168,-0.119968817,-0.172331646,-0.134234473,0,0.0471373722,5.982599735,0.0678726733,1594889744.40221
2020/07/16/17:55:44.502500,73416,1594889744,502215385,,,0,1594889728,-152.8865662,-248.7485504,5.562363625,97.7947998,-0.920583248,-0.102055542,-0.125824809,0,0.916450858,6.134699821,0.0688545555,1594889744.50222
2020/07/16/17:55:44.602490,73417,1594889744,602216958,,,0,1594889728,-154.7595062,-251.9698639,5.543013573,92.64068604,-1.135976434,0.0087717101,-0.109270781,0,1,4.562999725,0.0704032481,1594889744.60222
2020/07/16/17:55:44.702570,73418,1594889744,702260971,,,0,1594889728,-155.2936554,-252.8955383,5.53824234,90.93836975,-1.111236453,0.037000481,-0.10985592,0,1,5.678399563,0.0708511919,1594889744.70226
2020/07/16/17:55:44.802500,73419,1594889744,802221059,,,0,1594889728,-157.0367279,-255.9467163,5.535242081,85.09254456,-1.135373592,0.00537062436,-0.118712425,0,1,2.687099934,0.0723115355,1594889744.80222
2020/07/16/17:55:44.902551,73420,1594889744,902368307,,,0,1594889728,-158.025116,-257.6985168,5.540987015,81.76288605,-0.990024209,-0.051936809,-0.14691335,0,1,2.991299868,0.0731469691,1594889744.90237
2020/07/16/17:55:45.002589,73421,1594889745,2275943,,,0,1594889728,-159.1888428,-259.7848511,5.547810078,77.87550354,-1.002472997,-0.129050791,-0.0826459527,0,1,0.152099997,0.0741372854,1594889745.00228
2020/07/16/17:55:45.102494,73422,1594889745,102212429,,,0,1594889728,-160.2872009,-261.7759399,5.549342155,73.99284363,-1.071602821,-0.0690371245,-0.0665497482,0,1,0.861899972,0.0750804543,1594889745.10221
2020/07/16/17:55:45.202489,73423,1594889745,202200651,,,0,1594889728,-161.0115967,-263.1002502,5.549112797,71.25149536,-1.043879986,-0.048630096,-0.0622644424,0,1,3.194099903,0.0757000521,1594889745.20220
2020/07/16/17:55:45.302499,73424,1594889745,302209138,,,0,1594889728,-161.8930969,-264.7251892,5.548593521,67.72092438,-1.064664125,-0.0730622709,-0.0764232576,0,1,7.807799816,0.0764629841,1594889745.30221
2020/07/16/17:55:45.402566,73425,1594889745,402259111,,,0,1594889728,-162.822937,-266.4602966,5.547801971,63.93074799,-0.857201695,-0.0681694895,-0.128631622,0,0.568547368,12.42149925,0.0772705749,1594889745.40226
