,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp,lateralOffset
451,2020/06/24/22:34:33.093954,28164,1593005673,93677520,,,0,1593005696,-370.47210689999997,-255.4457397,31.17644501,133.6734619,0.211898223,-0.027928214500000003,-0.0686580539,1.0,0.0,1.166100025,0.245730773,1593005673.0936801,1.3056390251633765
452,2020/06/24/22:34:33.194122,28165,1593005673,193769454,,,0,1593005696,-364.993988,-254.31401060000002,31.09646416,134.7913513,0.21061818300000001,0.005116135349999999,-0.0123197176,1.0,0.0,-1.723799944,0.246807575,1593005673.19377,1.0975240697679898
453,2020/06/24/22:34:33.293938,28166,1593005673,293666362,,,0,1593005696,-362.0174255,-253.69696040000002,31.05260277,135.3739929,0.194034338,0.020570274399999998,-0.0251195431,1.0,0.0,-0.202799991,0.247391969,1593005673.29367,0.9847976680413649
454,2020/06/24/22:34:33.393920,28167,1593005673,393651008,,,0,1593005696,-358.69509889999995,-253.00709530000003,31.00509071,136.042038,0.216830537,0.00581483031,0.00459997728,1.0,0.0,-0.912599981,0.24804501199999998,1593005673.39365,0.856758187942288
455,2020/06/24/22:34:33.493975,28168,1593005673,493687868,,,0,1593005696,-354.57525630000004,-252.1525574,30.94573975,136.8437042,0.203964576,-0.00664270855,0.0145361498,1.0,0.0,0.506999969,0.24885386199999998,1593005673.49369,0.6953799319563126
456,2020/06/24/22:34:33.593962,28169,1593005673,593679428,,,0,1593005696,-351.5534363,-251.5270081,30.90172005,137.4263916,0.200777605,-0.00134950632,0.00319736451,1.0,0.0,1.4195998909999998,0.24944835899999998,1593005673.5936801,0.578501425281119
457,2020/06/24/22:34:33.693972,28170,1593005673,693690061,,,0,1593005696,-346.940033,-250.57345580000003,30.83444595,138.30445859999998,0.195138678,-0.0782207176,-0.00221411139,1.0,0.0,1.622399926,0.250354022,1593005673.69369,0.39955164917927044
458,2020/06/24/22:34:33.793963,28171,1593005673,793679714,,,0,1593005696,-343.88595580000003,-249.9418488,30.78502846,138.8784637,0.1801911,-0.052410498300000004,-0.022029470699999998,1.0,0.0,1.7744998930000002,0.250954241,1593005673.7936802,0.27912477076577846
459,2020/06/24/22:34:33.893952,28172,1593005673,893670320,,,0,1593005696,-338.5403442,-248.83206180000002,30.69371986,139.87631230000002,0.19880579399999998,0.0053001116,-0.0405899957,1.0,0.0,0.506999969,0.252004772,1593005673.8936698,0.063848335217793
460,2020/06/24/22:34:33.993952,28173,1593005673,993670940,,,0,1593005696,-335.3382568,-248.1641235,30.63859177,140.4694977,0.180146322,-0.049630031,-0.0319530591,1.0,0.0,0.45629999,0.25263378,1593005673.99367,-0.06841582051168514
461,2020/06/24/22:34:34.093984,28174,1593005674,93682289,,,0,1593005696,-331.8930664,-247.44300840000002,30.57701111,141.1003265,0.203381747,0.010295636,-0.016369398700000003,1.0,0.0,-0.202799991,0.253310502,1593005674.0936801,-0.21341461579820198
462,2020/06/24/22:34:34.193959,28175,1593005674,193673372,,,0,1593005696,-327.97030639999997,-246.62022400000004,30.50647163,141.8031921,0.178842053,-0.00656647887,-0.00451945141,1.0,0.0,-1.4195998909999998,0.25408247100000003,1593005674.19367,-0.37937055266941805
463,2020/06/24/22:34:34.293958,28176,1593005674,293676137,,,0,1593005696,-323.5630188,-245.69561769999996,30.42523003,142.5938416,0.199073985,0.0159990434,0.0171806943,1.0,0.0,-1.115399957,0.254948765,1593005674.2936802,-0.5641409036137102
464,2020/06/24/22:34:34.393964,28177,1593005674,393676280,,,0,1593005696,-322.0496216,-245.3784485,30.39738274,142.8460541,0.163516238,0.0243495852,0.0057559646700000005,1.0,0.0,-0.709799945,0.255246162,1593005674.39368,-0.6269734736010485
465,2020/06/24/22:34:34.493991,28178,1593005674,493699073,,,0,1593005696,-315.967804,-244.10646060000002,30.28294945,143.9087524,0.18817119300000001,0.0698010549,0.0305074584,1.0,0.0,-0.101399995,0.25644168300000003,1593005674.4937,-0.8766829533646354
466,2020/06/24/22:34:34.594010,28179,1593005674,593701839,,,0,1593005696,-312.7916565,-243.444809,30.22388649,144.46417240000002,0.16920600800000002,0.041867815,0.049333229699999995,1.0,0.0,-0.506999969,0.257066399,1593005674.5937,-1.004302227645834
467,2020/06/24/22:34:34.693973,28180,1593005674,693683385,,,0,1593005696,-308.30044560000005,-242.51327510000002,30.14448929,145.21594240000002,0.183184579,0.0668355003,0.0293789245,1.0,0.0,-1.622399926,0.25794974,1593005674.69368,-1.185032312447796
468,2020/06/24/22:34:34.793964,28181,1593005674,793677806,,,0,1593005696,-305.0945129,-241.8513794,30.09212875,145.74404909999998,0.190154687,0.052659083200000005,0.0342319794,1.0,0.0,-1.622399926,0.258579075,1593005674.7936802,-1.3166164779266891
469,2020/06/24/22:34:34.893969,28182,1593005674,893686532,,,0,1593005696,-300.20309449999996,-240.8465424,30.01550865,146.5385895,0.17448993,0.0253856685,0.0370969065,1.0,0.0,-1.723799944,0.259541065,1593005674.89369,-1.5095949041733658
470,2020/06/24/22:34:34.993970,28183,1593005674,993686437,,,0,1593005696,-296.8466492,-240.1606445,29.96467018,147.0708618,0.18291433199999999,0.0193774309,0.0575945973,1.0,0.0,-1.723799944,0.260201782,1593005674.99369,-1.630929326746745
471,2020/06/24/22:34:35.093966,28184,1593005675,93683958,,,0,1593005696,-291.90853880000003,-239.1585693,29.88783264,147.8592529,0.203399912,-0.0715342239,0.09316033119999999,1.0,0.0,-3.143399954,0.261171848,1593005675.0936801,-1.7789606460808527
472,2020/06/24/22:34:35.194149,28185,1593005675,193791151,,,0,1593005696,-290.2158203,-238.81762700000002,29.85952759,148.1282959,0.200333029,-0.00497227255,0.10488437099999999,1.0,0.0,-3.650399923,0.261505127,1593005675.19379,-1.8164736693547088
473,2020/06/24/22:34:35.293900,28186,1593005675,293636322,,,0,1593005696,-284.75228880000003,-237.7292023,29.76746941,148.97328190000002,0.173291534,-0.00130495569,0.106440067,1.0,0.0,-2.534999847,0.262579173,1593005675.2936401,-1.8945463796753288
474,2020/06/24/22:34:35.393997,28187,1593005675,393691062,,,0,1593005696,-280.9682312,-236.98666380000003,29.70298004,149.55546569999998,0.17076852899999997,-0.041401084500000004,0.10538917,1.0,0.0,-2.129400015,0.26332309800000003,1593005675.39369,-1.9198613359282426
475,2020/06/24/22:34:35.493958,28188,1593005675,493669986,,,0,1593005696,-275.4460754,-235.91911319999997,29.60765648,150.39393619999998,0.17953299,0.0485002548,0.12137505400000001,1.0,0.0,-2.027999878,0.264405698,1593005675.49367,-1.9465788868676404
476,2020/06/24/22:34:35.594290,28189,1593005675,593647241,,,0,1593005696,-272.1163025,-235.28491209999999,29.55410957,150.88414,0.178444192,0.0963765532,0.109802604,1.0,0.0,-1.92659986,0.265057445,1593005675.59365,-1.971485408102133
477,2020/06/24/22:34:35.694198,28190,1593005675,693605184,,,0,1593005696,-268.27819819999996,-234.5629425,29.49726677,151.45066830000002,0.16938448,-0.018018648,0.110421255,1.0,0.0,-1.723799944,0.265811443,1593005675.69361,-2.017393115939104
478,2020/06/24/22:34:35.793920,28191,1593005675,793644905,,,0,1593005696,-263.5517273,-233.6857452,29.42671776,152.1345062,0.184873044,-0.0506066568,0.0777940154,1.0,0.0,-1.115399957,0.26673695399999997,1593005675.7936401,-2.091088563032202
479,2020/06/24/22:34:35.894219,28192,1593005675,893605947,,,0,1593005696,-259.1776123,-232.8836975,29.35815811,152.7800446,0.182321295,-0.0873573571,0.08208499849999999,1.0,0.0,-1.318199992,0.26759308600000004,1593005675.89361,-2.167406960501529
480,2020/06/24/22:34:35.993939,28193,1593005675,993656873,,,0,1593005696,-255.66413880000002,-232.2454529,29.29619217,153.2966003,0.172082171,-0.0896013901,0.06346678730000001,1.0,0.0,-1.723799944,0.268280178,1593005675.99366,-2.2278198138607386
481,2020/06/24/22:34:36.094255,28194,1593005676,93643188,,,0,1593005696,-251.38093569999998,-231.4732208,29.21210861,153.91781619999998,0.164294437,-0.0244337842,0.0511292666,1.0,0.0,-1.318199992,0.269117504,1593005676.09364,-2.2910501134967007
482,2020/06/24/22:34:36.194452,28195,1593005676,193731069,,,0,1593005696,-247.07943730000002,-230.70405580000002,29.12824249,154.53126530000003,0.162189305,0.10544344800000001,0.0699295551,1.0,0.0,-1.318199992,0.26995787,1593005676.19373,-2.3426453621468863
483,2020/06/24/22:34:36.294326,28196,1593005676,293668746,,,0,1593005696,-243.65048219999997,-230.09594730000003,29.06954193,154.99992369999998,0.163381785,0.0705426857,0.07497914139999999,1.0,0.0,-1.115399957,0.27062812399999997,1593005676.29367,-2.376107050266826
484,2020/06/24/22:34:36.394467,28197,1593005676,393719196,,,0,1593005696,-237.3990936,-228.9979858,28.96834373,155.8453827,0.150452539,-0.0537700355,0.045323453799999996,0.9137499929999999,0.0,-1.115399957,0.27184930399999996,1593005676.39372,-2.4298135199694193
485,2020/06/24/22:34:36.494362,28198,1593005676,493652582,,,0,1593005696,-234.83781430000002,-228.5516815,28.92402267,156.1397247,0.123960599,-0.000383219449,0.045220159,0.8394500020000001,0.0,-1.013999939,0.27234944699999997,1593005676.49365,-2.4485033877741866
486,2020/06/24/22:34:36.594292,28199,1593005676,593672275,,,0,1593005696,-230.3450775,-227.7731018,28.84391975,156.4904938,0.030518040099999998,0.0265889037,0.0603023358,0.372299999,0.0,-0.709799945,0.273226529,1593005676.59367,-2.472757202672682
487,2020/06/24/22:34:36.693957,28200,1593005676,693667650,,,0,1593005696,-225.850296,-227.0001526,28.76607895,156.2255249,-0.113226436,0.039224237200000005,0.050168078399999996,0.0,0.0,-1.318199992,0.274104983,1593005676.69367,-2.491934992342883
488,2020/06/24/22:34:36.794291,28201,1593005676,793652772,,,0,1593005696,-221.36859130000002,-226.23577880000002,28.69314003,155.33522030000003,-0.642157078,0.00250609289,0.0555394888,0.0,0.717866302,-1.825199962,0.274980187,1593005676.79365,-2.5046273579160094
489,2020/06/24/22:34:36.894342,28202,1593005676,893647670,,,0,1593005696,-216.95545959999998,-225.4888611,28.62189674,151.6884003,-1.112039566,-0.0182615891,0.0665868819,0.0,0.9918594959999999,-4.968600273,0.27584219,1593005676.89365,-2.513594641984888
490,2020/06/24/22:34:36.994356,28203,1593005676,993658542,,,0,1593005696,-213.51121519999998,-224.91136170000001,28.56904221,148.0750275,-1.19852066,0.0417612046,0.123962015,0.0,1.0,-9.937200546,0.27651554300000003,1593005676.99366,-2.5085513689049437
491,2020/06/24/22:34:37.094301,28204,1593005677,93673706,,,0,1593005696,-208.02211,-224.0111694,28.49374771,142.65362549999998,-1.034154892,-0.0960670933,0.226133898,0.0,1.0,-27.07379913,0.277588338,1593005677.09367,-2.476780707217847
492,2020/06/24/22:34:37.194037,28205,1593005677,193709850,,,0,1593005696,-204.7731781,-223.49870299999998,28.44544983,139.6002808,-1.007962942,-0.10140964400000001,0.274187922,0.0,1.0,-36.80820084,0.278223425,1593005677.1937099,-2.43912349228218
493,2020/06/24/22:34:37.294092,28206,1593005677,293728590,,,0,1593005696,-201.9292603,-223.06912230000003,28.40084457,136.8741608,-0.949376643,-0.0967753977,0.41171401700000004,0.0,1.0,-33.36059952,0.278777927,1593005677.29373,-2.3931507930611637
494,2020/06/24/22:34:37.394163,28207,1593005677,393789529,,,0,1593005696,-196.8359833,-222.3525238,28.32042122,131.79663090000003,-1.05004847,-0.036328584,0.377078116,0.0,1.0,-14.09459972,0.279770643,1593005677.39379,-2.2986598774882707
495,2020/06/24/22:34:37.493968,28208,1593005677,493671417,,,0,1593005696,-193.5057831,-221.9218903,28.26849365,128.49487299999998,-1.033307433,-0.0953876078,0.374538362,0.0,1.0,-7.402199745,0.280417979,1593005677.49367,-2.2285385733232754
496,2020/06/24/22:34:37.593942,28209,1593005677,593655586,,,0,1593005696,-190.56999209999998,-221.5671234,28.22117233,125.4132004,-0.9745745659999999,-0.0806411505,0.417033195,0.0,1.0,-13.18199921,0.280986786,1593005677.5936599,-2.159345292584535
497,2020/06/24/22:34:37.693927,28210,1593005677,693645715,,,0,1593005696,-187.29454040000002,-221.2046051,28.16549873,122.0974045,-0.900612175,-0.0713099688,0.5228456260000001,0.0,1.0,-17.84639931,0.281619132,1593005677.69365,-2.0885983728695705
498,2020/06/24/22:34:37.794007,28211,1593005677,793696165,,,0,1593005696,-183.80741880000002,-220.86401370000002,28.10293961,118.50332639999999,-0.981393695,-0.0597636476,0.478421032,0.0,1.0,-22.916399,0.282287329,1593005677.7937,-1.985873576840126
499,2020/06/24/22:34:37.893961,28212,1593005677,893662452,,,0,1593005696,-180.42167659999998,-220.5860596,28.04377937,114.78833770000001,-0.9452111120000001,-0.0417475849,0.51043272,0.0,1.0,-30.42000008,0.282931626,1593005677.89366,-1.860574963810785
500,2020/06/24/22:34:37.993951,28213,1593005677,993661403,,,0,1593005696,-177.0448608,-220.3661194,27.98876572,111.19253540000001,-0.863429248,-0.0771014243,0.540559769,0.0,1.0,-21.29400063,0.283567429,1593005677.99366,-1.7356038529556543
501,2020/06/24/22:34:38.093989,28214,1593005678,93688011,,,0,1593005696,-175.4867706,-220.28340150000002,27.96327782,109.3826294,-1.047345519,0.00965479296,0.46166244100000003,0.0,1.0,-15.81839943,0.283858508,1593005678.0936902,-1.6878339823553354
502,2020/06/24/22:34:38.194006,28215,1593005678,193706989,,,0,1593005696,-171.052124,-220.1124878,27.89478874,104.0500565,-0.938514948,-0.0300713107,0.557420433,0.0,0.942900658,-40.55999756,0.284680873,1593005678.1937099,-1.6425664138242482
503,2020/06/24/22:34:38.293957,28216,1593005678,293670177,,,0,1593005696,-169.2523499,-220.07536319999997,27.86739159,102.047699,-0.82128638,-0.0382293463,0.660359621,0.0,0.695814192,-49.07759857,0.285009742,1593005678.29367,-1.6687721081730051
504,2020/06/24/22:34:38.393995,28217,1593005678,393692255,,,0,1593005696,-165.98005680000003,-220.07792659999998,27.81780052,99.98239136,-0.2235073,0.010327464,0.8706395029999999,0.0,0.014015858999999999,-58.30499649,0.285603464,1593005678.39369,-1.7533575388040423
505,2020/06/24/22:34:38.493966,28218,1593005678,493672847,,,0,1593005696,-163.6555634,-220.14984130000002,27.78414726,99.45442963,-0.138326854,0.006807256490000001,0.9202544690000001,0.0,9.14e-05,-71.79119873,0.286022991,1593005678.49367,-1.828610550959024
506,2020/06/24/22:34:38.594242,28219,1593005678,594120502,,,0,1593005696,-159.8694916,-220.40795899999998,27.7333622,98.60314941,-0.142707229,-0.047011919299999996,0.963598073,0.0,0.0,-97.54679871,0.286696315,1593005678.59412,-2.0094072544904824
507,2020/06/24/22:34:38.694506,28220,1593005678,694082021,,,0,1593005696,-157.34677119999998,-220.68168640000002,27.70017052,97.93134308,-0.167020619,0.0038134045899999996,0.997843027,0.0,0.0,-103.93499759999999,0.287139475,1593005678.69408,-2.226929718582869
508,2020/06/24/22:34:38.794498,28221,1593005678,794149160,,,0,1593005696,-155.4932709,-220.9371643,27.67699242,97.3887558,-0.15526889300000002,0.010995890900000001,1.010303736,0.0,0.0,-102.31259159999999,0.287464827,1593005678.79415,-2.4113017052984174
509,2020/06/24/22:34:38.894379,28222,1593005678,894072532,,,0,1593005696,-151.7619019,-221.59895319999995,27.63624573,96.22108459,-0.17854711399999998,0.026747874900000003,1.041700602,0.0,0.0,-101.9069977,0.28811669300000003,1593005678.89407,-2.893401093044226
510,2020/06/24/22:34:38.994325,28223,1593005678,994021415,,,0,1593005696,-150.7444763,-221.8149261,27.62684631,95.88619995,-0.191425055,0.015265258,1.026385069,0.0,0.0,-101.9069977,0.288291335,1593005678.99402,-3.0713336198416226
511,2020/06/24/22:34:39.094360,28224,1593005679,94033241,,,0,1593005696,-147.2763977,-222.6705475,27.5992527,94.72538757,-0.17416745399999997,-0.015035334,1.028326511,0.0,0.0,-102.31259159999999,0.288900137,1593005679.0940301,-3.7091311971266903
512,2020/06/24/22:34:39.193955,28225,1593005679,193649291,,,0,1593005696,-144.6418915,-223.4504852,27.583187100000004,93.77162933,-0.196877599,0.0404034927,1.0890531540000001,0.0,0.0,-102.1097946,0.28937026899999996,1593005679.19365,-4.27659579500596
513,2020/06/24/22:34:39.293902,28226,1593005679,293631076,,,0,1593005696,-142.3572083,-224.22071839999998,27.57324409,92.99395752,-0.190879107,0.198897645,0.9808831809999999,0.0,0.0,-103.1744919,0.289777398,1593005679.2936301,-4.8108694106471095
514,2020/06/24/22:34:39.393983,28227,1593005679,393686056,,,0,1593005696,-140.0400696,-225.0746613,27.56300735,92.28613281,-0.125122324,-0.0400698632,0.6746448279999999,0.0,0.0,-103.42800140000001,0.290194124,1593005679.39369,-5.380153497606926
515,2020/06/24/22:34:39.493983,28228,1593005679,493691205,,,0,1593005696,-136.91339109999998,-226.3251648,27.52905846,91.50557709,-0.0753685683,-0.36869409700000005,0.410224855,0.0,0.0,-102.87029270000001,0.29075279800000003,1593005679.49369,-6.217089969557607
516,2020/06/24/22:34:39.593960,28229,1593005679,593678236,,,0,1593005696,-135.5808716,-226.88621519999998,27.49968719,91.20259094,-0.12423299300000001,-0.16287379,0.543476999,0.0,0.0,-106.165802,0.290992588,1593005679.5936801,-6.599005955992011
517,2020/06/24/22:34:39.693967,28230,1593005679,693684577,,,0,1593005696,-132.9535675,-228.04847719999998,27.43327904,90.28718567,-0.21182674199999998,0.243007526,0.738758802,0.0,0.0,-103.1744919,0.29148280600000004,1593005679.69368,-7.328235361083295
518,2020/06/24/22:34:39.793982,28231,1593005679,793696880,,,0,1593005696,-130.07035829999998,-229.4314117,27.38238525,88.14005279999999,-0.503311515,-0.0323996395,0.80256331,0.0,0.0,-101.55209350000001,0.29202348,1593005679.7937,-8.137248383368302
519,2020/06/24/22:34:39.893966,28232,1593005679,893681049,,,0,1593005696,-128.070755,-230.46307369999997,27.34337044,86.17024994,-0.65616703,-0.246624872,0.706796587,0.0,0.0,-103.78289790000001,0.292405665,1593005679.89368,-8.686021903118942
520,2020/06/24/22:34:39.993949,28233,1593005679,993664026,,,0,1593005696,-126.76128390000001,-231.17405699999998,27.30919266,84.31810759999999,-0.8464046120000001,0.026908578399999997,0.863527119,0.0,0.0,-102.46469880000001,0.292663336,1593005679.99366,-9.03590170159076
521,2020/06/24/22:34:40.093976,28234,1593005680,93681097,,,0,1593005696,-124.0642853,-232.77015690000002,27.26026154,79.62353516,-0.783471048,0.17314180699999998,0.969817996,0.0,0.0,-96.58349609,0.293194264,1593005680.0936801,-9.767796549850514
522,2020/06/24/22:34:40.193975,28235,1593005680,193687200,,,0,1593005696,-122.42803190000001,-233.83758540000002,27.25076103,76.99268341,-0.7038220759999999,-0.250211358,0.677805126,0.0,0.0,-100.4874039,0.29353144800000003,1593005680.19369,-10.216664024363558
523,2020/06/24/22:34:40.293966,28236,1593005680,293683290,,,0,1593005696,-120.6679001,-235.05397030000003,27.21748734,74.32232666,-0.664520562,-0.43845865100000003,0.62234062,0.0986500084,0.0,-103.2251968,0.293895155,1593005680.2936802,-10.680069186297157
524,2020/06/24/22:34:40.393974,28237,1593005680,393672943,,,0,1593005696,-119.9212112,-235.59141540000002,27.19018364,73.16923523,-0.672099054,-0.201680303,0.763139725,0.266350001,0.0,-100.89299770000001,0.294055939,1593005680.3936698,-10.879532487655345
525,2020/06/24/22:34:40.493958,28238,1593005680,493671655,,,0,1593005696,-117.7663422,-237.2653809,27.11260033,69.56102753,-0.625031233,0.323250711,1.01868546,0.560649991,0.0,-91.36139679,0.294525146,1593005680.49367,-11.397624394152817
526,2020/06/24/22:34:40.593976,28239,1593005680,593692779,,,0,1593005696,-116.4730301,-238.38574219999998,27.09349442,67.61168671,-0.523440719,0.0772942603,0.765359282,0.605350018,0.0,-90.44879913,0.29482156,1593005680.5936902,-11.653310177015024
527,2020/06/24/22:34:40.693964,28240,1593005680,693680286,,,0,1593005696,-114.58309170000001,-240.1638336,27.06707954,65.16849518,-0.436887532,-0.39669904100000003,0.419369906,0.70630002,0.0,-94.30199432,0.295266211,1593005680.69368,-11.954476716379986
528,2020/06/24/22:34:40.793956,28241,1593005680,793671131,,,0,1593005696,-113.44424440000002,-241.3004456,27.02041626,63.74119186,-0.466746271,-0.122805342,0.553565919,0.731449962,0.0,-89.33340454,0.295550644,1593005680.79367,-12.094442381865967
529,2020/06/24/22:34:40.893963,28242,1593005680,893676280,,,0,1593005696,-112.7521515,-242.02239989999998,26.98594093,62.81616211,-0.442041487,0.139140591,0.632758021,0.748300016,0.0,-77.2161026,0.295727253,1593005680.89368,-12.158574561785752
530,2020/06/24/22:34:40.993965,28243,1593005680,993681430,,,0,1593005696,-111.1725922,-243.785141,26.93392563,60.95681763,-0.322765648,0.22991909100000002,0.560501397,0.940400004,0.0,-44.51459885,0.296146452,1593005680.99368,-12.21473763733335
531,2020/06/24/22:34:41.093998,28244,1593005681,93703508,,,0,1593005696,-110.23788449999999,-244.9084625,26.92539024,60.10522461,-0.243927509,-0.00197444484,0.49485018799999997,1.0,0.0,-49.38179779,0.296406806,1593005681.0937,-12.205489084421735
532,2020/06/24/22:34:41.194037,28245,1593005681,193690538,,,0,1593005696,-109.28223419999999,-246.11727909999996,26.91461182,59.28659821,-0.241243333,-0.307042718,0.35402449999999996,1.0,0.0,-53.33639908,0.296684057,1593005681.19369,-12.16686073977585
533,2020/06/24/22:34:41.294008,28246,1593005681,293697834,,,0,1593005696,-107.96234890000001,-247.8791656,26.85832024,58.21953964,-0.282870293,-0.0870069191,0.5065170529999999,0.736599982,0.0,-52.11959839,0.29708659600000004,1593005681.2937,-12.070008057309947
534,2020/06/24/22:34:41.393981,28247,1593005681,393675565,,,0,1593005696,-107.46089170000002,-248.5866699,26.82874107,57.56249237,-0.385859251,0.07916907969999999,0.493311644,0.438699991,0.0,-40.35720062,0.29724922800000003,1593005681.39368,-12.014634858003916
535,2020/06/24/22:34:41.493996,28248,1593005681,493701696,,,0,1593005696,-106.2103348,-250.46260069999997,26.77420425,55.26253128,-0.470651269,0.226573303,0.446972191,0.298600018,0.0,-33.25920105,0.297676235,1593005681.4937,-11.813743988791341
536,2020/06/24/22:34:41.593975,28249,1593005681,593678236,,,0,1593005696,-105.6087189,-251.42727659999997,26.76429939,54.04259491,-0.445680499,0.0646851361,0.37186259,0.6754999759999999,0.0,-36.09840012,0.297892869,1593005681.5936801,-11.681094355177752
537,2020/06/24/22:34:41.693960,28250,1593005681,693674564,,,0,1593005696,-104.7278519,-252.9118958,26.7513485,52.52361679,-0.10053380599999999,-0.204399854,0.238190323,1.0,0.0,-38.32920074,0.298243463,1593005681.69367,-11.44447481364382
538,2020/06/24/22:34:41.793964,28251,1593005681,793680191,,,0,1593005696,-104.0992889,-254.0128784,26.72612953,52.48581696,0.0329783931,-0.264644146,0.19567138,1.0,0.0,-53.2349968,0.29850176,1593005681.7936802,-11.249630122663635
539,2020/06/24/22:34:41.893966,28252,1593005681,893685102,,,0,1593005696,-103.42298890000001,-255.2379913,26.67891884,52.47967911,-0.0564475283,-0.0555196628,0.40218985100000004,1.0,0.0,-59.31900024,0.29879024600000004,1593005681.89369,-11.013380538171543
540,2020/06/24/22:34:41.993963,28253,1593005681,993681192,,,0,1593005696,-102.8376999,-256.3588562,26.63239098,52.26148987,-0.0762524307,0.125347361,0.34788364200000005,1.0,0.0,-36.199802399999996,0.299053967,1593005681.99368,-10.76568996294863
541,2020/06/24/22:34:42.093985,28254,1593005682,93689441,,,0,1593005696,-101.9750748,-258.1128845,26.58290863,52.05384445,-0.0369228646,0.20851062199999998,0.218458906,1.0,0.0,-17.13659859,0.299459457,1593005682.0936902,-10.329034813027732
542,2020/06/24/22:34:42.193958,28255,1593005682,193674087,,,0,1593005696,-101.6596756,-258.7788696,26.57392883,51.99457932,-0.0438581333,0.155525878,0.167432725,1.0,0.0,-17.54220009,0.299611956,1593005682.19367,-10.148287717904308
543,2020/06/24/22:34:42.294379,28256,1593005682,294085025,,,0,1593005696,-100.8415604,-260.54629520000003,26.56241608,51.87348175,-0.0224337429,-0.0909238607,0.0620623268,1.0,0.0,-13.38479996,0.300012916,1593005682.29409,-9.645875823338557
544,2020/06/24/22:34:42.393977,28257,1593005682,393672466,,,0,1593005696,-100.5362015,-261.2142639,26.55586433,51.82889938,-0.0125183128,-0.189180985,0.045290324800000004,1.0,0.0,-11.55959892,0.300164521,1593005682.3936698,-9.451687467312556
545,2020/06/24/22:34:42.494400,28258,1593005682,494050979,,,0,1593005696,-99.71589661,-263.02139280000006,26.51272583,51.76136017,-0.0364084058,-0.11822357800000001,0.027685809900000004,1.0,0.0,-0.405599982,0.300565898,1593005682.49405,-8.907016464425839
546,2020/06/24/22:34:42.594408,28259,1593005682,594051122,,,0,1593005696,-99.05722809,-264.47695919999995,26.46534348,51.94609451,0.0678144097,0.0349908881,-0.026612542599999997,1.0,0.0,13.48619938,0.300886363,1593005682.59405,-8.47365253605873
547,2020/06/24/22:34:42.694383,28260,1593005682,694024562,,,0,1593005696,-98.44556427,-265.8191528,26.42797661,52.23932648,0.156341255,0.310397506,-0.11271870099999999,1.0,0.0,25.75559998,0.301181823,1593005682.69402,-8.089993296588556
548,2020/06/24/22:34:42.794354,28261,1593005682,794059276,,,0,1593005696,-97.94856262,-266.8904114,26.41234016,52.69430542,0.142853871,0.119812921,-0.164029494,1.0,0.0,35.03369904,0.301411152,1593005682.79406,-7.792468448694666
549,2020/06/24/22:34:42.894185,28262,1593005682,893898725,,,0,1593005696,-97.24384308,-268.3660278,26.40145302,53.36917496,0.238872141,0.005645340309999999,-0.197286025,1.0,0.0,49.12829971,0.301733643,1593005682.8939,-7.392391638934837
550,2020/06/24/22:34:42.993966,28263,1593005682,993675231,,,0,1593005696,-96.56784821,-269.73138430000006,26.38784409,54.11824799,0.178320855,-0.203539133,-0.217586473,1.0,0.0,69.71250153,0.302024782,1593005682.99368,-7.039710849017384
551,2020/06/24/22:34:43.094451,28264,1593005683,94103574,,,0,1593005696,-95.98664856,-270.8623047,26.36273956,54.899112699999996,0.269224793,-0.100101545,-0.461586744,1.0,0.0,91.00650024,0.302262992,1593005683.0941,-6.746882983616985
552,2020/06/24/22:34:43.194023,28265,1593005683,193685293,,,0,1593005696,-95.22962189,-272.23666380000003,26.32546425,55.78861237,0.308703244,-0.17105934,-0.47424468399999997,1.0,0.0,102.1604996,0.302565873,1593005683.19369,-6.422039536166922
553,2020/06/24/22:34:43.293972,28266,1593005683,293677091,,,0,1593005696,-94.30801392,-273.764679,26.28359032,56.86582184,0.330556333,0.0437744595,-0.672670841,1.0,0.0,109.46129609999998,0.30289802,1593005683.2936802,-6.078517076883442
554,2020/06/24/22:34:43.393961,28267,1593005683,393670320,,,0,1593005696,-93.41049957,-275.12213130000004,26.25729179,57.94574356,0.286782086,0.080611065,-0.641126692,1.0,0.0,105.4052963,0.303204745,1593005683.3936698,-5.799973419078541
555,2020/06/24/22:34:43.493964,28268,1593005683,493675708,,,0,1593005696,-92.41754913,-276.50915530000003,26.23321724,58.93094254,0.237436995,-0.0185920503,-0.592355669,0.9105499979999999,0.0,104.0870972,0.30352881600000003,1593005683.49368,-5.5236313932601
556,2020/06/24/22:34:43.593974,28269,1593005683,593679428,,,0,1593005696,-91.35675812,-277.8788452,26.20437431,59.78746033,0.221305355,-0.0774082839,-0.659163535,0.99879998,0.0,103.78289790000001,0.303853631,1593005683.5936801,-5.229830605766795
557,2020/06/24/22:34:43.693961,28270,1593005683,693676948,,,0,1593005696,-90.48854065,-278.9178467,26.17758942,60.64918518,0.263357162,0.210153013,-0.826307535,1.0,0.0,100.94369509999999,0.304110885,1593005683.69368,-5.023935154748326
