time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
2020/06/24/21:10:17.245815,66,1593000617,245443582,,,0,1593000576,-140.2704315,-322.5911255,5.484678268,72.73468781,0.0250262693,0.0117560951,-0.914598584,0.239749998,0,115.3424988,0.104576729,1593000617.24544
2020/06/24/21:10:17.345586,67,1593000617,345321178,,,0,1593000576,-139.0648651,-322.7168274,5.479430676,72.69973755,-0.0280355252,0.0395181105,-0.915579259,0.136000007,0,114.4298935,0.105032876,1593000617.34532
2020/06/24/21:10:17.445665,68,1593000617,445372819,,,0,1593000576,-136.531723,-322.8743896,5.473268509,72.34985352,-0.0884317011,-0.0019364059,-0.936644495,0.0906000137,0,115.2410965,0.105994716,1593000617.44537
2020/06/24/21:10:17.545642,69,1593000617,545355081,,,0,1593000576,-135.3282318,-322.8983459,5.471441269,72.12757111,-0.104432449,-0.0419008546,-0.941942573,0.101550013,0,116.457901,0.106455892,1593000617.54536
2020/06/24/21:10:17.645635,70,1593000617,645340919,,,0,1593000576,-132.7548218,-322.8356934,5.466918945,71.59469604,-0.08372318,-0.0325770043,-0.971639693,0.150649995,0,120.006897,0.107447803,1593000617.64534
2020/06/24/21:10:17.745674,71,1593000617,745363235,,,0,1593000576,-131.3895874,-322.7368774,5.464808941,71.28410339,-0.119124755,0.0260407571,-1.031317115,0.132300019,0,121.9334946,0.107975803,1593000617.74536
2020/06/24/21:10:17.845632,72,1593000617,845353126,,,0,1593000576,-128.8664856,-322.4277344,5.46553421,70.6576767,-0.0926677734,0.0246070307,-1.055916667,0.254900008,0,120.5139008,0.10895659,1593000617.84535
2020/06/24/21:10:17.945681,73,1593000617,945388555,,,0,1593000576,-127.3054123,-322.1506653,5.469723225,70.34262848,-0.0399909914,0.0278658383,-1.055845737,0.524749994,0,119.1957016,0.109567009,1593000617.94539
2020/06/24/21:10:18.045704,74,1593000618,45397996,,,0,1593000576,-125.2496033,-321.6818237,5.479549885,70.35620117,0.145816714,-0.0096010631,-0.998982608,0.862200022,0,121.2236938,0.110375151,1593000618.04540
2020/06/24/21:10:18.145652,75,1593000618,145369529,,,0,1593000576,-122.93116,-321.0126953,5.491084576,70.96688843,0.23760888,-0.023168942,-0.930861831,1,0,124.4684982,0.111305252,1593000618.14537
2020/06/24/21:10:18.245636,76,1593000618,245352983,,,0,1593000576,-120.7968292,-320.2657471,5.5007658,71.82051849,0.263059974,-0.0107112788,-0.910467923,1,0,124.6712952,0.112179138,1593000618.24535
2020/06/24/21:10:18.345616,77,1593000618,345341920,,,0,1593000576,-119.6796417,-319.8241272,5.506511688,72.27857208,0.255381972,-0.0135600986,-0.872561812,0.928650022,0,124.5698929,0.112644702,1593000618.34534
2020/06/24/21:10:18.445621,78,1593000618,445342302,,,0,1593000576,-117.1892242,-318.7172546,5.519315243,72.93090057,0.0996408463,-0.0504877493,-0.836627007,0.430649996,0,121.7306976,0.113702573,1593000618.44534
2020/06/24/21:10:18.545629,79,1593000618,545354604,,,0,1593000576,-116.0977097,-318.1795959,5.523432255,73.05388641,0.0618493855,-0.0607529953,-0.837088287,0.410149992,0,117.5732956,0.114177078,1593000618.54535
2020/06/24/21:10:18.645617,80,1593000618,645343780,,,0,1593000576,-113.6880722,-316.8733521,5.530845642,73.12700653,0.0384333134,0.0147581697,-0.881112516,0.576799989,0,117.0662918,0.115243383,1593000618.64534
2020/06/24/21:10:18.745625,81,1593000618,745351076,,,0,1593000576,-112.5877533,-316.2177429,5.53512764,73.24948883,0.0662755668,-0.0214669108,-0.845911324,0.570199966,0,118.7900925,0.115745187,1593000618.74535
2020/06/24/21:10:18.845630,82,1593000618,845354318,,,0,1593000576,-110.6889801,-314.9904785,5.54338932,73.34468079,-0.00637456775,-0.0439351536,-0.849525213,0.413550019,0,126.1922989,0.116633706,1593000618.84535
2020/06/24/21:10:18.945673,83,1593000618,945375919,,,0,1593000576,-108.461235,-313.3777771,5.552031517,73.36611938,0.0208665431,-0.0426347852,-0.91307205,0.416500002,0,130.1468964,0.117715247,1593000618.94538
2020/06/24/21:10:19.045676,84,1593000619,45375823,,,0,1593000576,-107.6453171,-312.7344971,5.555016518,73.3201828,-0.000983148813,-0.0345019698,-0.933882713,0.416000009,0,130.1468964,0.11812219,1593000619.04538
2020/06/24/21:10:19.145845,85,1593000619,145479679,,,0,1593000576,-105.6046524,-310.9872131,5.560900211,73.27229309,0.0415121019,-0.0909608454,-0.901484251,0.423600018,0,128.5244904,0.11918392,1593000619.14548
2020/06/24/21:10:19.245789,86,1593000619,245443105,,,0,1593000576,-104.0562744,-309.5155334,5.561383724,73.22399139,0.0546641946,-0.0728974491,-0.91144228,0.616599977,0,127.2062988,0.120027743,1593000619.24544
2020/06/24/21:10:19.345709,87,1593000619,345395803,,,0,1593000576,-103.0346756,-308.4648743,5.560342789,73.34308624,0.12694782,-0.00946262199,-0.942114353,0.808650017,0,124.7726974,0.120600805,1593000619.34540
2020/06/24/21:10:19.445628,88,1593000619,445347547,,,0,1593000576,-101.2435761,-306.4445801,5.561443329,73.99624634,0.225033998,0.0007975474,-0.892507076,1,0,124.6712952,0.121667363,1593000619.44535
2020/06/24/21:10:19.545626,89,1593000619,545344352,,,0,1593000576,-100.0790863,-304.9960022,5.56424284,74.64418793,0.231595695,-0.0558509007,-0.851729751,1,0,124.4684982,0.122401379,1593000619.54534
2020/06/24/21:10:19.645621,90,1593000619,645342826,,,0,1593000576,-98.92169189,-303.4407043,5.566326618,75.40135193,0.264400989,-0.0460815802,-0.807873011,1,0,123.8600998,0.123167925,1593000619.64534
2020/06/24/21:10:19.745620,91,1593000619,745340347,,,0,1593000576,-97.7035675,-301.6697998,5.565534592,76.26931,0.256607562,-0.0639544129,-0.782869816,1,0,123.1502991,0.124020435,1593000619.74534
2020/06/24/21:10:19.845645,92,1593000619,845351934,,,0,1593000576,-96.43894959,-299.6677551,5.56215477,77.24655914,0.253755689,-0.0409421436,-0.775008559,1,0,121.8320999,0.124952771,1593000619.84535
2020/06/24/21:10:19.945686,93,1593000619,945381402,,,0,1593000576,-95.97756195,-298.8906555,5.560927391,77.61276245,0.249760568,-0.0124032125,-0.781481326,1,0,121.0208969,0.125309229,1593000619.94538
2020/06/24/21:10:20.045732,94,1593000620,45402288,,,0,1593000576,-94.62023163,-296.4384155,5.558638096,78.78393555,0.276308596,0.0340538174,-0.825021148,1,0,120.3110962,0.126420334,1593000620.04540
2020/06/24/21:10:20.145715,95,1593000620,145401716,,,0,1593000576,-93.44243622,-294.0710449,5.56139946,79.78076172,0.258335322,0.00706011802,-0.787888408,1,0,121.4264984,0.127473548,1593000620.14540
2020/06/24/21:10:20.245667,96,1593000620,245374679,,,0,1593000576,-92.6950531,-292.4300232,5.565602779,80.43392181,0.284590453,-0.0225811955,-0.943854034,1,0,125.2797012,0.128191978,1593000620.24537
