,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.identifier.data,.size.data,.TimeStamp.data,PosLocalX,PosLocalY,Height,GPS_Speed,AccelX,AccelY,AccelZ,PedalPosAcc,PedalPosBrk,AngleSteer,carPositionNormalized,TimeStamp
39958,2020/07/21/19:57:25.862392,39959,1595329045,862032651,,,0,1595329024,-2366.210205,288.2239075,71.96395874,158.05328369999998,-0.330755621,-0.24641294800000002,0.8580225709999999,0.0,0.0,23.11919785,0.171399355,1595329045.86203
39959,2020/07/21/19:57:25.962258,39960,1595329045,962093591,,,0,1595329024,-2368.216553,285.141449,71.87252045,157.3773651,-0.150072277,-0.330747604,0.6850399970000001,0.0,0.0,21.69959831,0.171577215,1595329045.96209
39960,2020/07/21/19:57:26.062286,39961,1595329046,61978816,,,0,1595329024,-2370.7729489999997,281.3468323,71.72409821,156.6059875,-0.1408135,-0.426007986,0.6793061490000001,0.0,0.0,11.255399699999998,0.171797618,1595329046.06198
39961,2020/07/21/19:57:26.162372,39962,1595329046,162019014,,,0,1595329024,-2373.078125,278.0387268,71.55425262,155.8735657,-0.14093071199999999,-0.35119250399999996,0.755449295,0.0,0.0,12.87779999,0.171992198,1595329046.16202
39962,2020/07/21/19:57:26.262322,39963,1595329046,261998653,,,0,1595329024,-2375.73291,274.3728333,71.33098602,154.94502260000002,-0.239592522,-0.242204905,0.89981246,0.0,0.0,24.94439888,0.17221155800000001,1595329046.262
39963,2020/07/21/19:57:26.362096,39964,1595329046,361970186,,,0,1595329024,-2378.2109379999997,271.08950810000005,71.10557556,154.12957759999998,0.00673893094,-0.21495296100000003,0.804371834,0.0,0.0,28.89900017,0.172410294,1595329046.36197
39964,2020/07/21/19:57:26.462258,39965,1595329046,461947917,,,0,1595329024,-2380.41626,268.26766969999994,70.88885498,153.463028,-0.161468327,-0.249189138,0.772393167,0.0,0.0,47.4552002,0.17258380399999998,1595329046.46195
39965,2020/07/21/19:57:26.562322,39966,1595329046,562128305,,,0,1595329024,-2382.975586,265.09927369999997,70.6156311,152.7752838,-0.0723321438,-0.338039011,0.66432941,0.0,0.0,92.22329712,0.17278116899999998,1595329046.56213
39966,2020/07/21/19:57:26.662358,39967,1595329046,662005186,,,0,1595329024,-2386.39209,261.0249329,70.20928192,151.95687869999998,-0.0304592252,-0.248969942,0.8994914890000001,0.0,0.0,106.01369479999998,0.17303893,1595329046.66201
39967,2020/07/21/19:57:26.762294,39968,1595329046,761980056,,,0,1595329024,-2389.044678,257.9942627,69.87387848,151.2385254,0.0630585849,-0.106979884,0.997967362,0.0,0.0,85.73370361,0.173233882,1595329046.76198
39968,2020/07/21/19:57:26.862245,39969,1595329046,861952304,,,0,1595329024,-2392.00293,254.76269530000002,69.49699402,150.3828125,0.0785374343,-0.12428063199999999,1.110961437,0.0,0.0,71.33489990000001,0.173446372,1595329046.86195
39969,2020/07/21/19:57:26.962239,39970,1595329046,961945056,,,0,1595329024,-2394.324707,252.3313599,69.20152283,149.67597959999998,-0.0291926861,-0.0522265583,1.223129272,0.040300011600000005,0.0,62.81729889,0.17360934600000003,1595329046.96195
39970,2020/07/21/19:57:27.062266,39971,1595329047,61964750,,,0,1595329024,-2397.126465,249.53280640000003,68.86021423,148.5758514,-0.11638853,0.256234497,1.1103276009999998,0.138900012,0.0,41.06700134,0.173801184,1595329047.06196
39971,2020/07/21/19:57:27.162272,39972,1595329047,161982774,,,0,1595329024,-2400.887695,245.9987793,68.44572449,147.39996340000002,0.0899710655,-0.000222690403,1.102032661,0.16505,0.0,26.46539879,0.174050763,1595329047.1619802
39972,2020/07/21/19:57:27.262091,39973,1595329047,261975526,,,0,1595329024,-2403.808594,243.40545649999999,68.14334106,146.5534821,0.016834259,0.100188456,1.010286093,0.163100004,0.0,44.81879807,0.17423977,1595329047.26198
39973,2020/07/21/19:57:27.362254,39974,1595329047,361964225,,,0,1595329024,-2407.054443,240.66598509999997,67.83083344,145.6507263,0.176074803,0.0371330976,0.605926812,0.167250007,0.0,101.1464996,0.17444554,1595329047.36196
39974,2020/07/21/19:57:27.462113,39975,1595329047,461962699,,,0,1595329024,-2409.962891,238.30476380000002,67.55560303,145.14440919999998,-0.012363553000000001,-0.131193817,0.6945278640000001,0.17724999800000002,0.0,139.1208038,0.17462623100000002,1595329047.46196
39975,2020/07/21/19:57:27.562271,39976,1595329047,561966180,,,0,1595329024,-2413.282715,235.7100983,67.25270081,144.6583557,0.140449882,0.101537123,0.565304875,0.186300009,0.0,165.0791931,0.17483069,1595329047.56197
39976,2020/07/21/19:57:27.662294,39977,1595329047,661959171,,,0,1595329024,-2416.24707,233.4537811,66.99711609,144.5188751,0.201747715,-0.547418952,0.38348174100000004,0.17724999800000002,0.0,146.6243896,0.175010532,1595329047.66196
39977,2020/07/21/19:57:27.762276,39978,1595329047,761974334,,,0,1595329024,-2419.2294920000004,231.22801209999997,66.7219162,144.32254030000001,-0.0863146931,0.296792775,0.7452412840000001,0.181400001,0.0,94.45409393,0.175191984,1595329047.7619698
39978,2020/07/21/19:57:27.862283,39979,1595329047,861963272,,,0,1595329024,-2422.9213870000003,228.5596466,66.39291382,144.1790771,0.000780150294,-0.557769775,0.35686543600000004,0.19699999699999998,0.0,14.29739952,0.17541132899999998,1595329047.86196
39979,2020/07/21/19:57:27.962585,39980,1595329047,962085485,,,0,1595329024,-2425.660645,226.6287384,66.12594604,143.9500732,-0.105388761,0.218348235,0.827207327,0.207500011,0.0,-27.07379913,0.175574765,1595329047.96209
39980,2020/07/21/19:57:28.062407,39981,1595329048,62057256,,,0,1595329024,-2428.721924,224.5444489,65.84742737,143.61518859999998,0.0232706666,0.0507639199,0.615742087,0.22510001100000002,0.0,-19.67159843,0.175754398,1595329048.0620599
39981,2020/07/21/19:57:28.162392,39982,1595329048,162005424,,,0,1595329024,-2432.509277,222.0490875,65.51326752,143.5750732,-0.112963855,0.15513527400000002,0.378445804,0.314199984,0.0,5.982599735,0.175978482,1595329048.16201
39982,2020/07/21/19:57:28.262272,39983,1595329048,262104749,,,0,1595329024,-2435.619629,220.0404358,65.25397491,143.800415,0.0692465454,0.0432348549,-0.115458459,0.618550003,0.0,12.06659889,0.176157266,1595329048.2621
39983,2020/07/21/19:57:28.362250,39984,1595329048,362072944,,,0,1595329024,-2439.441895,217.5665131,64.92230988,144.4117126,0.31693524100000003,-0.40025389200000006,-0.152972892,0.986799955,0.0,-0.506999969,0.176377609,1595329048.3620698
39984,2020/07/21/19:57:28.462457,39985,1595329048,462074041,,,0,1595329024,-2442.2583010000003,215.71983340000003,64.65210724,145.1445313,0.26060590100000003,0.369825244,-0.37681323299999997,1.0,0.0,-4.664400101,0.176543698,1595329048.46207
39985,2020/07/21/19:57:28.562459,39986,1595329048,562065601,,,0,1595329024,-2445.376465,213.64291380000003,64.36235809,145.7540436,0.236680269,-0.42209616299999997,-0.180106282,1.0,0.0,-4.157400131,0.176728427,1595329048.56207
39986,2020/07/21/19:57:28.662490,39987,1595329048,662108659,,,0,1595329024,-2449.602295,210.7772369,63.95475769,146.8406372,0.255071342,0.544043064,-0.39021921200000004,1.0,0.0,-2.839199781,0.176980227,1595329048.6621099
39987,2020/07/21/19:57:28.762259,39988,1595329048,762067556,,,0,1595329024,-2452.723877,208.62176509999998,63.68458176,147.5379486,0.328662336,-0.404514551,-0.117099077,1.0,0.0,-1.92659986,0.17716923399999998,1595329048.76207
39988,2020/07/21/19:57:28.862261,39989,1595329048,861960887,,,0,1595329024,-2456.259033,206.1627655,63.35682297,148.4557648,0.0653333291,0.360246956,-0.0492179543,1.0,0.0,-18.35339928,0.17738288600000002,1595329048.86196
39989,2020/07/21/19:57:28.962278,39990,1595329048,961979389,,,0,1595329024,-2459.103516,204.186676,63.11154175,149.05886840000002,0.28200021399999997,0.0608062893,0.214790612,0.8944499490000001,0.0,-34.78020096,0.177554607,1595329048.96198
39990,2020/07/21/19:57:29.062303,39991,1595329049,61982154,,,0,1595329024,-2463.101318,201.44692990000001,62.77685165,149.802597,0.191043645,0.512257636,0.45286113,0.939399958,0.0,-2.33220005,0.177796438,1595329049.06198
39991,2020/07/21/19:57:29.162114,39992,1595329049,161981105,,,0,1595329024,-2466.314209,199.2870026,62.53983307,150.4292145,0.283002645,0.134561151,0.10551732800000001,1.0,0.0,30.52139854,0.177990884,1595329049.1619802
39992,2020/07/21/19:57:29.262767,39993,1595329049,262208938,,,0,1595329024,-2469.2338870000003,197.3346405,62.3336792,151.0403442,0.200792074,0.287386119,0.0184453577,1.0,0.0,27.78359985,0.178167522,1595329049.26221
39993,2020/07/21/19:57:29.362363,39994,1595329049,362016916,,,0,1595329024,-2473.2185059999997,194.6761017,62.09165573,151.79331969999998,0.1214635,0.38121700299999994,-0.054300386500000006,1.0,0.0,7.300799847,0.17840740100000002,1595329049.36202
39994,2020/07/21/19:57:29.462126,39995,1595329049,461987733,,,0,1595329024,-2476.485352,192.4954834,61.92392731,152.49194340000003,0.18801550600000003,-0.011634828500000001,-0.0701121241,1.0,0.0,0.659099996,0.178605407,1595329049.46199
39995,2020/07/21/19:57:29.562275,39996,1595329049,561968564,,,0,1595329024,-2480.499023,189.7946014,61.733154299999995,153.1475677,0.17028138,0.275735348,-0.19265753,0.964550018,0.0,-10.84979916,0.17884710399999998,1595329049.56197
39996,2020/07/21/19:57:29.662302,39997,1595329049,661964893,,,0,1595329024,-2483.458984,187.78398130000002,61.60702515,153.68778989999998,0.178861767,-0.376115143,0.00971484184,0.8370000120000001,0.0,-14.90579891,0.179024652,1595329049.66196
39997,2020/07/21/19:57:29.762124,39998,1595329049,761980056,,,0,1595329024,-2487.4848629999997,185.03930659999997,61.41450119,154.0470428,0.036601956899999996,0.20503352600000002,-0.088464871,0.307850003,0.0,-14.80439949,0.179266423,1595329049.76198
39998,2020/07/21/19:57:29.862268,39999,1595329049,861971855,,,0,1595329024,-2491.193359,182.5062256,61.2393074,154.1377869,-0.09893187880000001,-0.259715885,0.198705345,0.0,0.0,-15.61559963,0.179487213,1595329049.86197
39999,2020/07/21/19:57:29.962292,40000,1595329049,961976289,,,0,1595329024,-2494.589111,180.20785519999998,61.07347488,153.65692140000002,-0.06401960549999999,0.606916428,0.239317417,0.0,0.0,-4.7657999989999995,0.179686502,1595329049.96198
40000,2020/07/21/19:57:30.062288,40001,1595329050,61969518,,,0,1595329024,-2497.45752,178.28590390000002,60.95320511,153.51187130000002,-0.211617947,-0.637810946,0.050003737199999995,0.0,0.0,0.253499985,0.179855108,1595329050.06197
40001,2020/07/21/19:57:30.162265,40002,1595329050,161958932,,,0,1595329024,-2500.433594,176.30581669999998,60.80286026,153.1860199,-0.0613226146,-0.09116333720000001,0.46566677100000003,0.0,0.0,-1.013999939,0.18002884100000002,1595329050.16196
40002,2020/07/21/19:57:30.262295,40003,1595329050,262001991,,,0,1595329024,-2505.3388670000004,173.1088257,60.56259918,152.66065980000002,0.0272053778,-0.133992374,0.34267401700000005,0.265399992,0.0,2.027999878,0.18031422800000002,1595329050.262
40003,2020/07/21/19:57:30.362258,40004,1595329050,361966848,,,0,1595329024,-2509.090332,170.7187958,60.38276672,152.544693,-0.0481821746,0.32034709999999994,0.407339603,0.635649979,0.0,1.368899941,0.18052893899999997,1595329050.36197
40004,2020/07/21/19:57:30.462273,40005,1595329050,461957931,,,0,1595329024,-2512.432861,168.63360600000001,60.24455261,152.672226,-0.110688008,-0.581282914,0.0937859342,0.7834999559999999,0.0,0.912599981,0.180718705,1595329050.46196
40005,2020/07/21/19:57:30.562284,40006,1595329050,561974525,,,0,1595329024,-2515.466064,166.76199340000002,60.09825134,153.0329285,0.08851212259999999,0.06532792,0.461925834,0.8148000240000001,0.0,-4.055999756,0.18089002399999998,1595329050.56197
40006,2020/07/21/19:57:30.662281,40007,1595329050,661992073,,,0,1595329024,-2519.61084,164.2462616,59.90491867,153.45805359999997,0.27114462899999997,-0.08256316179999999,0.24054130899999998,0.8294500109999999,0.0,-0.506999969,0.18112246699999998,1595329050.66199
40007,2020/07/21/19:57:30.762270,40008,1595329050,761979579,,,0,1595329024,-2523.126465,162.1437225,59.74777985,153.94134519999997,0.209576905,0.039974659700000005,0.31758368,0.838,0.0,-3.244799852,0.181319162,1595329050.76198
40008,2020/07/21/19:57:30.862306,40009,1595329050,861980676,,,0,1595329024,-2526.884766,159.92089840000003,59.59164429,154.3703003,0.017121844,0.120900497,0.00024675671000000003,0.620999992,0.0,-5.374199867000001,0.18152864300000002,1595329050.86198
40009,2020/07/21/19:57:30.962260,40010,1595329050,961959362,,,0,1595329024,-2530.768311,157.639679,59.436409,154.5423126,-0.139427215,0.32169613199999997,0.116436064,0.0800999999,0.0,-6.185400008999999,0.18174558899999999,1595329050.96196
40010,2020/07/21/19:57:31.062267,40011,1595329051,61957597,,,0,1595329024,-2533.878662,155.8256836,59.31437302,154.33085630000002,-0.0737326816,0.18981561100000002,0.0797286108,0.0,0.0,-4.055999756,0.181918532,1595329051.06196
40011,2020/07/21/19:57:31.162255,40012,1595329051,161957979,,,0,1595329024,-2537.322266,153.83012390000002,59.18325424,154.0289001,-0.060037344699999995,-0.12408153699999999,0.179442883,0.0,0.0,-5.8811998370000005,0.182108611,1595329051.16196
40012,2020/07/21/19:57:31.262321,40013,1595329051,261992692,,,0,1595329024,-2542.321045,150.96253969999998,58.97316360000001,153.5847778,-0.205151379,-0.0037945047999999996,0.171748459,0.0,0.0051252353,-4.461599827,0.182384968,1595329051.26199
40013,2020/07/21/19:57:31.362279,40014,1595329051,361972808,,,0,1595329024,-2545.431396,149.19778440000002,58.84000015,153.095993,-0.395692021,-0.09262838960000001,0.179817855,0.0,0.192617238,-5.272799968999999,0.18255633100000002,1595329051.36197
40014,2020/07/21/19:57:31.462290,40015,1595329051,461961507,,,0,1595329024,-2549.302979,147.0225677,58.66749573,151.5897064,-0.546370268,-0.09568193550000001,0.24290673399999999,0.0,0.6231806870000001,-4.7657999989999995,0.18276953699999998,1595329051.46196
40015,2020/07/21/19:57:31.562487,40016,1595329051,562106847,,,0,1595329024,-2552.365967,145.3184052,58.523696900000004,149.1885834,-1.027861595,-0.08603438740000001,0.158832908,0.124249995,1.0,-7.605000018999999,0.18293806899999998,1595329051.56211
40016,2020/07/21/19:57:31.662295,40017,1595329051,661985635,,,0,1595329024,-2556.545654,143.0144653,58.32488632,145.0690308,-0.9615057109999999,-0.0066400915399999995,0.271209925,0.261950016,1.0,-8.618999481,0.183167413,1595329051.66199
40017,2020/07/21/19:57:31.762282,40018,1595329051,761980533,,,0,1595329024,-2559.792236,141.243866,58.17393112,141.7569733,-1.0399224759999999,0.0430360474,0.21811020399999997,0.059799999000000006,1.0,-8.51760006,0.18334516899999997,1595329051.76198
40018,2020/07/21/19:57:31.862278,40019,1595329051,861962556,,,0,1595329024,-2563.376953,139.3096313,58.0109024,138.0786896,-0.938455343,-0.0448751301,0.147566319,0.0,1.0,-2.839199781,0.183542177,1595329051.86196
40019,2020/07/21/19:57:31.962308,40020,1595329051,961990833,,,0,1595329024,-2566.181396,137.8104401,57.88547897,135.03088380000003,-1.10058713,-0.00454191864,0.175598323,0.0,1.0,4.562999725,0.183695495,1595329051.96199
40020,2020/07/21/19:57:32.062251,40021,1595329052,61960697,,,0,1595329024,-2568.928223,136.3534698,57.76625061,132.04306029999998,-0.956840038,-0.0469497889,0.11450547,0.0,1.0,4.005299568,0.183845237,1595329052.06196
40021,2020/07/21/19:57:32.162264,40022,1595329052,161974668,,,0,1595329024,-2573.231689,134.0885773,57.57115173,127.92178340000001,-0.932936668,-0.21322836,0.0661930442,0.0,1.0,-2.940599918,0.184080467,1595329052.16197
40022,2020/07/21/19:57:32.262273,40023,1595329052,261971712,,,0,1595329024,-2576.121826,132.579422,57.42470932,124.9036179,-1.012365818,-0.00256691128,0.150953948,0.0,0.44898092700000003,-4.055999756,0.184237793,1595329052.2619698
40023,2020/07/21/19:57:32.362428,40024,1595329052,362053394,,,0,1595329024,-2578.683594,131.2509918,57.29627609,123.2625504,-0.108744293,0.0980320126,0.148835659,0.0,0.0560702756,0.45629999,0.18437707399999997,1595329052.36205
40024,2020/07/21/19:57:32.462266,40025,1595329052,461962461,,,0,1595329024,-2581.503662,129.79681399999998,57.16218948,122.7851257,-0.0691454858,0.104845971,0.0453345738,0.0,0.012152436200000002,3.244799852,0.18453009399999998,1595329052.46196
40025,2020/07/21/19:57:32.562257,40026,1595329052,561966180,,,0,1595329024,-2585.222412,127.88423159999999,56.99555588,122.35495,0.00470943749,0.0789645538,-0.029819181200000003,0.0,0.005287243520000001,4.309499741000001,0.18473254100000003,1595329052.56197
40026,2020/07/21/19:57:32.662181,40027,1595329052,662017345,,,0,1595329024,-2588.0239260000003,126.43930049999999,56.86772537,121.9319687,-0.105740905,-0.07114622,-0.119689189,0.0,0.132957339,11.96519947,0.18488618699999998,1595329052.66202
40027,2020/07/21/19:57:32.762274,40028,1595329052,762089252,,,0,1595329024,-2591.4216309999997,124.66526029999999,56.70185089,120.2530212,-0.54918009,-0.058804105999999995,-0.321223378,0.0,0.560124397,30.21719933,0.185073987,1595329052.76209
40028,2020/07/21/19:57:32.862480,40029,1595329052,862067222,,,0,1595329024,-2594.387207,123.0804672,56.54823303,117.4802246,-0.840915442,-0.0931378156,-0.426961362,0.0,0.43696612100000004,43.29780197,0.185238555,1595329052.8620698
40029,2020/07/21/19:57:32.962491,40030,1595329052,962110042,,,0,1595329024,-2597.014648,121.6315994,56.40507126,115.40058140000001,-0.430134475,-0.0227018651,-0.535154104,0.0,0.420492917,48.570598600000004,0.185387015,1595329052.96211
40030,2020/07/21/19:57:33.062421,40031,1595329053,62050819,,,0,1595329024,-2599.574707,120.1570206,56.26100922,113.90158079999999,-0.271584481,0.0012219138400000001,-0.864788234,0.0,0.0484198928,47.4552002,0.185533196,1595329053.06205
40031,2020/07/21/19:57:33.162261,40032,1595329053,161966323,,,0,1595329024,-2601.756592,118.8352737,56.13563538,113.2542267,-0.0750763714,-0.00267832354,-0.8937492370000001,0.0,0.010720985,48.26639557,0.185659125,1595329053.16197
40032,2020/07/21/19:57:33.262293,40033,1595329053,261989116,,,0,1595329024,-2605.224121,116.59026340000001,55.92660141,112.43788909999998,0.041996479,-0.09572102130000001,-0.884169757,0.0,0.005287243520000001,58.20359802,0.18586266,1595329053.26199
40033,2020/07/21/19:57:33.362404,40034,1595329053,362036466,,,0,1595329024,-2607.599854,114.9433517,55.76910019,111.7626801,-0.14590928,-0.0204851739,-0.9650373459999999,0.0,0.00192953134,64.38899994,0.186005265,1595329053.36204
40034,2020/07/21/19:57:33.462252,40035,1595329053,461966753,,,0,1595329024,-2609.912842,113.241478,55.60902405,110.97349550000001,-0.291779578,0.0631588399,-1.0835746529999999,0.0,0.0,64.03409576,0.186145544,1595329053.4619699
40035,2020/07/21/19:57:33.562249,40036,1595329053,561956882,,,0,1595329024,-2612.368896,111.30910490000001,55.44235992,110.01311489999999,-0.0814770758,0.11681155900000001,-1.025300503,0.0,0.0,64.23690033,0.186298832,1595329053.56196
40036,2020/07/21/19:57:33.662253,40037,1595329053,661960363,,,0,1595329024,-2614.461182,109.5481567,55.30648804,109.13075259999998,-0.260397017,0.087485224,-1.165365458,0.0,0.0,64.38899994,0.186431542,1595329053.66196
40037,2020/07/21/19:57:33.762271,40038,1595329053,761966228,,,0,1595329024,-2617.204346,107.06212620000001,55.13415146,107.91331480000001,-0.140635222,0.137888908,-1.0832685229999999,0.0,0.0,69.61109924,0.18661131,1595329053.7619698
40038,2020/07/21/19:57:33.862337,40039,1595329053,861961126,,,0,1595329024,-2618.934814,105.37711329999999,55.02867508,107.0665436,-0.185444981,0.126735091,-1.168191433,0.0,0.0,75.89790344,0.18672713600000002,1595329053.86196
40039,2020/07/21/19:57:33.962332,40040,1595329053,961971998,,,0,1595329024,-2621.203857,103.0100403,54.89398956,105.88262179999998,-0.182773739,0.0504248701,-1.109288216,0.0,0.248579368,81.88049316,0.186884314,1595329053.9619699
40040,2020/07/21/19:57:34.062262,40041,1595329054,61969041,,,0,1595329024,-2623.177734,100.7936707,54.77991104,103.793335,-0.5598519439999999,0.16154547,-1.139736176,0.0,0.605479956,77.62169647,0.187026069,1595329054.06197
40041,2020/07/21/19:57:34.162246,40042,1595329054,161956787,,,0,1595329024,-2624.978516,98.6291275,54.68485641,101.3157425,-0.5331235529999999,0.20126824100000001,-0.980753422,0.0,0.446427733,72.55169678,0.18715786899999998,1595329054.16196
40042,2020/07/21/19:57:34.262284,40043,1595329054,261966705,,,0,1595329024,-2626.564941,96.58504486,54.6095314,99.42147827,-0.398352504,0.121455535,-1.124911308,0.0,0.11133617900000001,77.92589569,0.18727938800000002,1595329054.2619698
40043,2020/07/21/19:57:34.362435,40044,1595329054,362066507,,,0,1595329024,-2628.285889,94.18178558,54.5304451,97.9085083,-0.205126435,0.0823841095,-1.174503803,0.0,0.031915646,88.67430115,0.18741577899999998,1595329054.3620698
40044,2020/07/21/19:57:34.462328,40045,1595329054,462007284,,,0,1595329024,-2629.793457,91.87751007,54.45973206,96.67118073,-0.30412426600000003,0.10197109,-1.1794698240000001,0.0,0.0208738092,94.96109772,0.187541693,1595329054.46201
40045,2020/07/21/19:57:34.562251,40046,1595329054,561961174,,,0,1595329024,-2631.027588,89.81639862,54.39993286,95.70449829,-0.265614182,0.038565985899999995,-1.205474257,0.0,0.0163610615,99.11849976,0.18765074,1595329054.56196
40046,2020/07/21/19:57:34.662098,40047,1595329054,661996841,,,0,1595329024,-2632.174072,87.73167419,54.33945465,94.82907104,-0.157562554,-0.0155396406,-1.097275019,0.0,0.011879441299999998,102.26190190000001,0.18775789399999998,1595329054.662
40047,2020/07/21/19:57:34.762202,40048,1595329054,761890888,,,0,1595329024,-2633.540771,84.99179840000001,54.25211334,93.80654144,-0.17036573600000002,-0.0854721516,-0.853376627,0.0,0.0185666848,105.5066986,0.18789418,1595329054.76189
40048,2020/07/21/19:57:34.862257,40049,1595329054,861975669,,,0,1595329024,-2634.470947,82.93762207,54.17588806,92.97160339,-0.181623459,-0.0030035907399999996,-0.9431281690000001,0.0,0.125859216,106.7235031,0.187994197,1595329054.86198
40049,2020/07/21/19:57:34.962249,40050,1595329054,961960792,,,0,1595329024,-2635.574951,80.23973846,54.06742477,91.2364502,-0.672828555,0.128482744,-1.167016983,0.0,0.368696064,111.1851044,0.188124433,1595329054.96196
40050,2020/07/21/19:57:35.062243,40051,1595329055,61950445,,,0,1595329024,-2636.325684,78.19144440000001,53.98739624,89.56906891,-0.402485549,0.040366485699999996,-0.787043869,0.0,0.444256872,121.8827896,0.188220873,1595329055.06195
40051,2020/07/21/19:57:35.162283,40052,1595329055,161977291,,,0,1595329024,-2637.12915,75.74466705,53.89288712,87.40888214,-0.464329183,0.00297037326,-0.7514144779999999,0.0,0.29747653,147.53698730000002,0.188333705,1595329055.1619802
40052,2020/07/21/19:57:35.262284,40053,1595329055,261980056,,,0,1595329024,-2637.857422,73.25615692,53.78705215,85.85693359,-0.49783247700000005,0.00143086165,-0.9668211940000001,0.0,0.0181703772,179.021698,0.188447803,1595329055.26198
40053,2020/07/21/19:57:35.362263,40054,1595329055,361953735,,,0,1595329024,-2638.480225,70.86065674,53.66321945,84.10155487,-0.588520825,-0.0153459273,-0.960331321,0.0,0.00011038729300000001,194.434494,0.18855345199999998,1595329055.36195
40054,2020/07/21/19:57:35.462260,40055,1595329055,461972713,,,0,1595329024,-2638.919678,68.90235901,53.55573654,82.45198822,-0.567330122,0.00201259181,-0.841371477,0.0,0.0,206.39968869999998,0.188642755,1595329055.4619699
40055,2020/07/21/19:57:35.562263,40056,1595329055,561974048,,,0,1595329024,-2639.3520510000003,66.57301331,53.43351364,80.38242340000001,-0.501098454,0.182234034,-0.998939395,0.0,0.0,212.17948909999998,0.188739732,1595329055.56197
40056,2020/07/21/19:57:35.662278,40057,1595329055,661972284,,,0,1595329024,-2639.669189,64.28517914,53.32883072,78.39149475,-0.550493717,0.0226288587,-0.978441179,0.0,0.0,223.33349610000002,0.188839227,1595329055.66197
40057,2020/07/21/19:57:35.762278,40058,1595329055,761976242,,,0,1595329024,-2639.874268,62.23849869,53.22697067,76.19512177,-0.590609908,-0.11665274199999999,-0.7653149370000001,0.0371000171,0.0,232.30738829999999,0.18892552,1595329055.76198
40058,2020/07/21/19:57:35.862296,40059,1595329055,861956119,,,0,1595329024,-2640.01416,60.00748062,53.09405136,73.31981659,-0.564144015,0.015363626200000001,-0.7150064709999999,0.0,0.0,227.0852966,0.18902126,1595329055.86196
40059,2020/07/21/19:57:35.962468,40060,1595329055,962067127,,,0,1595329024,-2640.059326,58.26947403,52.98259354,71.08863068,-0.62288183,0.30280581100000004,-0.96702528,0.0,0.0,236.1605988,0.18909002800000002,1595329055.96207
40060,2020/07/21/19:57:36.062284,40061,1595329056,61983346,,,0,1595329024,-2640.034912,56.41216278,52.86746597,68.7114563,-0.6730604170000001,0.14397151800000002,-0.978769302,0.0,0.0,242.44738769999998,0.18916662,1595329056.06198
40061,2020/07/21/19:57:36.162265,40062,1595329056,161969900,,,0,1595329024,-2639.946533,54.78895569,52.77064514,66.18378448,-1.1669704909999998,0.090869613,-0.6880694629999999,0.0,0.0,241.1291809,0.18923910000000002,1595329056.16197
40062,2020/07/21/19:57:36.262276,40063,1595329056,261988878,,,0,1595329024,-2639.744141,52.71393204,52.64842606,62.78261185,-0.781748474,-0.011994507199999999,-0.6498374339999999,0.0,0.0,252.6887817,0.189323992,1595329056.26199
40063,2020/07/21/19:57:36.362287,40064,1595329056,361967563,,,0,1595329024,-2639.476318,50.895168299999995,52.52756882,60.31510544,-0.598563492,-0.141012639,-0.717323899,0.0512500107,0.0,251.4720001,0.18940337,1595329056.36197
40064,2020/07/21/19:57:36.462104,40065,1595329056,461966037,,,0,1595329024,-2639.188965,49.39532471,52.40738678,58.52331161,-0.5336347220000001,-0.0357240029,-0.802891076,0.663049996,0.0,246.4020081,0.18946448,1595329056.4619699
40065,2020/07/21/19:57:36.562257,40066,1595329056,561953067,,,0,1595329024,-2638.806885,47.8107338,52.26585007,57.20240402,-0.31768372699999997,0.0787581652,-0.862622738,1.0,0.0,247.8215942,0.189532995,1595329056.56195
40066,2020/07/21/19:57:36.662319,40067,1595329056,661975622,,,0,1595329024,-2638.344482,46.27558899,52.12704086,56.49879456,-0.137972564,0.242846012,-1.033436179,1.0,0.0,249.0384064,0.18960116800000001,1595329056.6619802
40067,2020/07/21/19:57:36.762086,40068,1595329056,761971235,,,0,1595329024,-2637.796143,44.78672028,52.00270844,55.92566681,-0.107037336,0.141134769,-0.996609092,1.0,0.0,252.48599240000001,0.18967025,1595329056.7619698
40068,2020/07/21/19:57:36.862235,40069,1595329056,861942291,,,0,1595329024,-2637.285889,43.59564972,51.90615082,55.49509048,-0.09767946599999999,-0.0186898671,-0.8267132640000001,1.0,0.0,252.9929962,0.18972127100000002,1595329056.8619401
40069,2020/07/21/19:57:36.962477,40070,1595329056,962069511,,,0,1595329024,-2636.6723629999997,42.31295395,51.79265213,55.0017395,0.00421717763,-0.22889106,-0.668270707,1.0,0.0,236.5154877,0.189781085,1595329056.96207
40070,2020/07/21/19:57:37.062465,40071,1595329057,62117338,,,0,1595329024,-2635.807129,40.6664238,51.60252762,54.62063217,0.12433928300000001,-0.272932231,-0.441365778,1.0,0.0,179.1737976,0.18986056699999998,1595329057.06212
40071,2020/07/21/19:57:37.162450,40072,1595329057,162091970,,,0,1595329024,-2635.112061,39.44334793,51.42976379,55.15830994,0.290705502,0.066350542,-0.610578656,1.0,0.0,142.162796,0.189920217,1595329057.16209
